regime,sim_seed,init_seed,model,metric,value
linear,2023,125,AB2,DA,0.6897590361445783
linear,2023,125,AB3,RMSE,1.3533145451642057
linear,2023,125,AB3,MAE,1.0888406153604573
linear,2023,125,AB3,DA,0.6867469879518072
linear,2023,125,AB4,RMSE,1.579495797410134
linear,2023,125,AB4,MAE,1.2874167793955424
linear,2023,125,AB4,DA,0.641566265060241
linear,2023,125,AB5,RMSE,1.3797273691939567
linear,2023,125,AB5,MAE,1.1091537183305142
linear,2023,125,AB5,DA,0.7168674698795181
linear,2024,125,MPTE,RMSE,1.0871438423465607
linear,2024,125,MPTE,MAE,0.876325441744708
linear,2024,125,MPTE,DA,0.5963855421686747
linear,2024,125,AR,RMSE,1.1527650168569263
linear,2024,125,AR,MAE,0.9101220862306701
linear,2024,125,AR,DA,0.03313253012048193
linear,2024,125,MIDAS,RMSE,1.1949689514484338
linear,2024,125,MIDAS,MAE,0.9617657180190404
linear,2024,125,MIDAS,DA,0.5481927710843374
linear,2024,125,AB1,RMSE,1.151942401434378
linear,2024,125,AB1,MAE,0.909830259217118
linear,2024,125,AB1,DA,0.4879518072289157
linear,2024,125,AB2,RMSE,1.124745774360567
linear,2024,125,AB2,MAE,0.9062368931094598
linear,2024,125,AB2,DA,0.4789156626506024
linear,2024,125,AB3,RMSE,1.0950404441224482
linear,2024,125,AB3,MAE,0.8780556213943288
linear,2024,125,AB3,DA,0.5692771084337349
linear,2024,125,AB4,RMSE,1.1383803660044005
linear,2024,125,AB4,MAE,0.9088523445496872
linear,2024,125,AB4,DA,0.5542168674698795
linear,2024,125,AB5,RMSE,1.0870901422821
linear,2024,125,AB5,MAE,0.8773359489953353
linear,2024,125,AB5,DA,0.5512048192771084
linear,2025,125,MPTE,RMSE,1.2734296728305223
linear,2025,125,MPTE,MAE,1.0176201826100135
linear,2025,125,MPTE,DA,0.4397590361445783
linear,2025,125,AR,RMSE,1.273935844438794
linear,2025,125,AR,MAE,1.016770666186396
linear,2025,125,AR,DA,0.05120481927710843
linear,2025,125,MIDAS,RMSE,1.184499345090527
linear,2025,125,MIDAS,MAE,0.9461298708411904
linear,2025,125,MIDAS,DA,0.6686746987951807
linear,2025,125,AB1,RMSE,1.2463356320456838
linear,2025,125,AB1,MAE,0.9969624268871399
linear,2025,125,AB1,DA,0.6204819277108434
linear,2025,125,AB2,RMSE,1.1746238909876632
linear,2025,125,AB2,MAE,0.9328985599959623
linear,2025,125,AB2,DA,0.7048192771084337
linear,2025,125,AB3,RMSE,1.2741678952271658
linear,2025,125,AB3,MAE,1.017302382513108
linear,2025,125,AB3,DA,0.4246987951807229
linear,2025,125,AB4,RMSE,1.274146461506412
linear,2025,125,AB4,MAE,1.0172812872098271
linear,2025,125,AB4,DA,0.39759036144578314
linear,2025,125,AB5,RMSE,1.2729285308773706
linear,2025,125,AB5,MAE,1.016395040842687
linear,2025,125,AB5,DA,0.5331325301204819
linear,2026,125,MPTE,RMSE,1.0051143604186559
linear,2026,125,MPTE,MAE,0.8261998690281144
linear,2026,125,MPTE,DA,0.5632530120481928
linear,2026,125,AR,RMSE,1.0380230654905918
linear,2026,125,AR,MAE,0.8512782630750337
linear,2026,125,AR,DA,0.024096385542168676
linear,2026,125,MIDAS,RMSE,1.1106704135560699
linear,2026,125,MIDAS,MAE,0.891854867022256
linear,2026,125,MIDAS,DA,0.5030120481927711
linear,2026,125,AB1,RMSE,1.0438413610143191
linear,2026,125,AB1,MAE,0.8450940946213672
linear,2026,125,AB1,DA,0.5783132530120482
linear,2026,125,AB2,RMSE,1.0313228354715356
linear,2026,125,AB2,MAE,0.8356270959095333
linear,2026,125,AB2,DA,0.5391566265060241
linear,2026,125,AB4,RMSE,1.0437178877407691
linear,2026,125,AB4,MAE,0.8518294947187481
linear,2026,125,AB4,DA,0.5090361445783133
linear,2026,125,AB5,RMSE,1.010862601330974
linear,2026,125,AB5,MAE,0.8359822818284155
linear,2026,125,AB5,DA,0.5692771084337349
linear,2027,125,MPTE,RMSE,1.1415074439113775
linear,2027,125,MPTE,MAE,0.9190933071148438
linear,2027,125,MPTE,DA,0.5963855421686747
linear,2027,125,AR,RMSE,1.1884146037284675
linear,2027,125,AR,MAE,0.9431154427103271
linear,2027,125,AR,DA,0.08433734939759036
linear,2027,125,MIDAS,RMSE,1.1601319411009612
linear,2027,125,MIDAS,MAE,0.9082653617617253
linear,2027,125,MIDAS,DA,0.6144578313253012
linear,2027,125,AB1,RMSE,1.1715436335599418
linear,2027,125,AB1,MAE,0.9369711130334499
linear,2027,125,AB1,DA,0.4759036144578313
linear,2027,125,AB2,RMSE,1.0989551752253084
linear,2027,125,AB2,MAE,0.8751811893452235
linear,2027,125,AB2,DA,0.6506024096385542
linear,2027,125,AB3,RMSE,1.1327185183717716
linear,2027,125,AB3,MAE,0.9104004970975207
linear,2027,125,AB3,DA,0.5542168674698795
linear,2027,125,AB4,RMSE,1.1506697327040178
linear,2027,125,AB4,MAE,0.9164597125775544
linear,2027,125,AB4,DA,0.5090361445783133
linear,2027,125,AB5,RMSE,1.1101163793665314
linear,2027,125,AB5,MAE,0.8995164447064545
linear,2027,125,AB5,DA,0.6204819277108434
linear,2028,125,MPTE,RMSE,1.1008808075883263
linear,2028,125,MPTE,MAE,0.8795250980198157
linear,2028,125,MPTE,DA,0.6506024096385542
linear,2028,125,AR,RMSE,1.1634004598715333
linear,2028,125,AR,MAE,0.9530167141931911
linear,2028,125,AR,DA,0.018072289156626505
linear,2028,125,MIDAS,RMSE,1.166078399142814
linear,2028,125,MIDAS,MAE,0.9446033415097457
linear,2028,125,MIDAS,DA,0.5301204819277109
linear,2028,125,AB1,RMSE,1.102384183864569
linear,2028,125,AB1,MAE,0.885967623752392
linear,2028,125,AB1,DA,0.6506024096385542
linear,2028,125,AB2,RMSE,1.1210557503238803
linear,2028,125,AB2,MAE,0.9015348032556298
linear,2028,125,AB2,DA,0.6144578313253012
linear,2028,125,AB3,RMSE,1.1133030717953423
linear,2028,125,AB3,MAE,0.9015069104985617
linear,2028,125,AB3,DA,0.5993975903614458
linear,2028,125,AB4,RMSE,1.1529262139541971
linear,2028,125,AB4,MAE,0.9430051682313749
linear,2028,125,AB4,DA,0.4759036144578313
linear,2028,125,AB5,RMSE,1.0983084986229599
linear,2028,125,AB5,MAE,0.8831085315205357
linear,2028,125,AB5,DA,0.6385542168674698
linear,2029,125,MPTE,RMSE,1.1586731653769402
linear,2029,125,MPTE,MAE,0.9250584962579007
linear,2029,125,MPTE,DA,0.7439759036144579
linear,2029,125,AR,RMSE,1.3682871452123817
linear,2029,125,AR,MAE,1.0966495047862523
linear,2029,125,AR,DA,0.0572289156626506
linear,2029,125,MIDAS,RMSE,1.1687568237961456
linear,2029,125,MIDAS,MAE,0.9207061330226306
linear,2029,125,MIDAS,DA,0.7168674698795181
linear,2029,125,AB1,RMSE,1.1267917261679468
linear,2029,125,AB1,MAE,0.9024522410083554
linear,2029,125,AB1,DA,0.7530120481927711
linear,2029,125,AB2,RMSE,1.1756028100502574
linear,2029,125,AB2,MAE,0.9503344976942248
linear,2029,125,AB2,DA,0.7319277108433735
linear,2029,125,AB3,RMSE,1.1074036507210492
linear,2029,125,AB3,MAE,0.8842829449379719
linear,2029,125,AB3,DA,0.7710843373493976
linear,2029,125,AB4,RMSE,1.3682224829282361
linear,2029,125,AB4,MAE,1.0940973313568956
linear,2029,125,AB4,DA,0.6024096385542169
linear,2029,125,AB5,RMSE,1.1587820907159918
linear,2029,125,AB5,MAE,0.9276846973922702
linear,2029,125,AB5,DA,0.7469879518072289
linear,2031,125,MPTE,RMSE,1.2947476776397644
linear,2031,125,MPTE,MAE,1.0362244916303938
linear,2031,125,MPTE,DA,0.6596385542168675
linear,2031,125,AR,RMSE,2.192659664239103
linear,2031,125,AR,MAE,1.7257990392329743
linear,2031,125,AR,DA,0.5572289156626506
linear,2031,125,MIDAS,RMSE,1.3423950952215198
linear,2031,125,MIDAS,MAE,1.0765011087523642
linear,2031,125,MIDAS,DA,0.6807228915662651
linear,2031,125,AB1,RMSE,1.3443764582440878
linear,2031,125,AB1,MAE,1.0649330089899784
linear,2031,125,AB1,DA,0.7018072289156626
linear,2031,125,AB2,RMSE,1.5136330168858878
linear,2031,125,AB2,MAE,1.2264104764532795
linear,2031,125,AB2,DA,0.6716867469879518
linear,2031,125,AB3,RMSE,1.3193234511697831
linear,2031,125,AB3,MAE,1.065526182052072
linear,2031,125,AB3,DA,0.6716867469879518
linear,2031,125,AB4,RMSE,2.204854798611443
linear,2031,125,AB4,MAE,1.745045564670514
linear,2031,125,AB4,DA,0.6234939759036144
linear,2031,125,AB5,RMSE,1.3847539090612642
linear,2031,125,AB5,MAE,1.1081828608779072
linear,2031,125,AB5,DA,0.6626506024096386
linear,2032,125,MPTE,RMSE,1.0770822901735535
linear,2032,125,MPTE,MAE,0.8578739595535044
linear,2032,125,MPTE,DA,0.6957831325301205
linear,2032,125,AR,RMSE,1.2359345751453696
linear,2032,125,AR,MAE,0.9892442283241127
linear,2032,125,AR,DA,0.024096385542168676
linear,2032,125,MIDAS,RMSE,1.1976618991859853
linear,2032,125,MIDAS,MAE,0.9641666758542827
linear,2032,125,MIDAS,DA,0.608433734939759
linear,2032,125,AB1,RMSE,1.1755317361814914
linear,2032,125,AB1,MAE,0.9376709234761804
linear,2032,125,AB1,DA,0.608433734939759
linear,2032,125,AB2,RMSE,1.1004690975289813
linear,2032,125,AB2,MAE,0.8846984951192207
linear,2032,125,AB2,DA,0.6656626506024096
linear,2032,125,AB3,RMSE,1.0887172192923642
linear,2032,125,AB3,MAE,0.873918656268309
linear,2032,125,AB3,DA,0.6837349397590361
linear,2032,125,AB4,RMSE,1.2397540597951844
linear,2032,125,AB4,MAE,0.9914853684808173
linear,2032,125,AB4,DA,0.48493975903614456
linear,2032,125,AB5,RMSE,1.1323082808756089
linear,2032,125,AB5,MAE,0.9113531072051148
linear,2032,125,AB5,DA,0.6626506024096386
linear,2033,125,MPTE,RMSE,1.138447773630715
linear,2033,125,MPTE,MAE,0.9233674087557501
linear,2033,125,MPTE,DA,0.6566265060240963
linear,2033,125,AR,RMSE,1.450046399788863
linear,2033,125,AR,MAE,1.175157590522876
linear,2033,125,AR,DA,0.37349397590361444
linear,2033,125,MIDAS,RMSE,1.1558382932945384
linear,2033,125,MIDAS,MAE,0.9403794124388434
linear,2033,125,MIDAS,DA,0.5933734939759037
linear,2033,125,AB1,RMSE,1.208661290896003
linear,2033,125,AB1,MAE,0.9867005941452984
linear,2033,125,AB1,DA,0.5753012048192772
linear,2033,125,AB2,RMSE,1.126634605515519
linear,2033,125,AB2,MAE,0.9164545915872265
linear,2033,125,AB2,DA,0.6054216867469879
linear,2033,125,AB3,RMSE,1.1089538337452403
linear,2033,125,AB3,MAE,0.9075588755080899
linear,2033,125,AB3,DA,0.6656626506024096
linear,2033,125,AB4,RMSE,1.32713701913516
linear,2033,125,AB4,MAE,1.0826681478631999
linear,2033,125,AB4,DA,0.5512048192771084
linear,2033,125,AB5,RMSE,1.2888501432233472
linear,2033,125,AB5,MAE,1.049972853432426
linear,2033,125,AB5,DA,0.5903614457831325
linear,2034,125,MPTE,RMSE,0.9953461771782837
linear,2034,125,MPTE,MAE,0.7987090281069502
linear,2034,125,MPTE,DA,0.7018072289156626
linear,2034,125,AR,RMSE,1.091565867492171
linear,2034,125,AR,MAE,0.8541547810451275
linear,2034,125,AR,DA,0.02710843373493976
linear,2034,125,MIDAS,RMSE,1.104397085545247
linear,2034,125,MIDAS,MAE,0.8628000935439408
linear,2034,125,MIDAS,DA,0.5632530120481928
linear,2034,125,AB1,RMSE,1.0445942912546318
linear,2034,125,AB1,MAE,0.8177893950150374
linear,2034,125,AB1,DA,0.6566265060240963
linear,2034,125,AB2,RMSE,1.1054348757835142
linear,2034,125,AB2,MAE,0.8659479150584773
linear,2034,125,AB2,DA,0.6234939759036144
linear,2034,125,AB3,RMSE,1.052021480343154
linear,2034,125,AB3,MAE,0.837959905785484
linear,2034,125,AB3,DA,0.6475903614457831
linear,2034,125,AB4,RMSE,1.087175104519673
linear,2034,125,AB4,MAE,0.8508558110864847
linear,2034,125,AB4,DA,0.5391566265060241
linear,2034,125,AB5,RMSE,1.0159573554600905
linear,2034,125,AB5,MAE,0.8071496261643714
linear,2034,125,AB5,DA,0.6957831325301205
linear,2035,125,MPTE,RMSE,1.4327370754867221
linear,2035,125,MPTE,MAE,1.1645779633093924
linear,2035,125,MPTE,DA,0.5
linear,2035,125,AR,RMSE,1.4288345974454153
linear,2035,125,AR,MAE,1.1603359649363043
linear,2035,125,AR,DA,0.024096385542168676
linear,2035,125,MIDAS,RMSE,1.4562645713155344
linear,2035,125,MIDAS,MAE,1.1828226501730486
linear,2035,125,MIDAS,DA,0.4759036144578313
linear,2035,125,AB1,RMSE,1.424069905708418
linear,2035,125,AB1,MAE,1.1541395085316488
linear,2035,125,AB1,DA,0.4578313253012048
linear,2035,125,AB2,RMSE,1.2621435946928594
linear,2035,125,AB2,MAE,1.0152117669248684
linear,2035,125,AB2,DA,0.6355421686746988
linear,2035,125,AB3,RMSE,1.2747323581431635
linear,2035,125,AB3,MAE,1.0191944504517485
linear,2035,125,AB3,DA,0.608433734939759
linear,2035,125,AB4,RMSE,1.4269036496146779
linear,2035,125,AB4,MAE,1.1582044921399022
linear,2035,125,AB4,DA,0.4126506024096386
linear,2035,125,AB5,RMSE,1.2526360788472033
linear,2035,125,AB5,MAE,0.9991960103467268
linear,2035,125,AB5,DA,0.6566265060240963
linear,2036,125,MPTE,RMSE,1.277781084499003
linear,2036,125,MPTE,MAE,1.0171483771049794
linear,2036,125,MPTE,DA,0.33433734939759036
linear,2036,125,AR,RMSE,1.268977662440742
linear,2036,125,AR,MAE,1.0110227577627986
linear,2036,125,AR,DA,0.02108433734939759
linear,2036,125,MIDAS,RMSE,1.334113814977125
linear,2036,125,MIDAS,MAE,1.0580043244545037
linear,2036,125,MIDAS,DA,0.5240963855421686
linear,2036,125,AB1,RMSE,1.2721878806823654
linear,2036,125,AB1,MAE,1.0128104262612034
linear,2036,125,AB1,DA,0.5090361445783133
linear,2036,125,AB2,RMSE,1.2818264680173292
linear,2036,125,AB2,MAE,1.018645014918167
linear,2036,125,AB2,DA,0.5030120481927711
linear,2036,125,AB3,RMSE,1.2719794484408167
linear,2036,125,AB3,MAE,1.0127152694730934
linear,2036,125,AB3,DA,0.46987951807228917
linear,2036,125,AB4,RMSE,1.2793932503444814
linear,2036,125,AB4,MAE,1.0176954389095862
linear,2036,125,AB4,DA,0.49698795180722893
linear,2036,125,AB5,RMSE,1.2744766028987573
linear,2036,125,AB5,MAE,1.011684304518952
linear,2036,125,AB5,DA,0.572289156626506
linear,2037,125,MPTE,RMSE,1.0718260891382458
linear,2037,125,MPTE,MAE,0.8576275280789425
linear,2037,125,MPTE,DA,0.6385542168674698
linear,2037,125,AR,RMSE,1.1644445678929676
linear,2037,125,AR,MAE,0.9541179535869567
linear,2037,125,AR,DA,0.012048192771084338
linear,2037,125,MIDAS,RMSE,1.1525077645638018
linear,2037,125,MIDAS,MAE,0.8999777228949213
linear,2037,125,MIDAS,DA,0.5632530120481928
linear,2037,125,AB1,RMSE,1.1314945741934135
linear,2037,125,AB1,MAE,0.92019446209926
linear,2037,125,AB1,DA,0.5451807228915663
linear,2037,125,AB2,RMSE,1.0919229012313252
linear,2037,125,AB2,MAE,0.8792768909395723
linear,2037,125,AB2,DA,0.5632530120481928
linear,2037,125,AB3,RMSE,1.0830029322184742
linear,2037,125,AB3,MAE,0.8718926140484815
linear,2037,125,AB3,DA,0.6656626506024096
linear,2037,125,AB4,RMSE,1.1311750154312412
linear,2037,125,AB4,MAE,0.91607194079261
linear,2037,125,AB4,DA,0.4789156626506024
linear,2037,125,AB5,RMSE,1.1062996946040082
linear,2037,125,AB5,MAE,0.9002831316216019
linear,2037,125,AB5,DA,0.6355421686746988
linear,2038,125,MPTE,RMSE,1.2392983951581658
linear,2038,125,MPTE,MAE,0.9770722548571402
linear,2038,125,MPTE,DA,0.5120481927710844
linear,2038,125,AR,RMSE,1.2368551386681212
linear,2038,125,AR,MAE,0.9752706980168069
linear,2038,125,AR,DA,0.06626506024096386
linear,2038,125,MIDAS,RMSE,1.1924651750964874
linear,2038,125,MIDAS,MAE,0.9313391197183187
linear,2038,125,MIDAS,DA,0.6054216867469879
linear,2038,125,AB1,RMSE,1.187810002513158
linear,2038,125,AB1,MAE,0.9265172537604028
linear,2038,125,AB1,DA,0.5843373493975904
linear,2038,125,AB2,RMSE,1.2211281142056876
linear,2038,125,AB2,MAE,0.9510353217633257
linear,2038,125,AB2,DA,0.5903614457831325
linear,2038,125,AB3,RMSE,1.2084005043360433
linear,2038,125,AB3,MAE,0.9459808608691817
linear,2038,125,AB3,DA,0.6054216867469879
linear,2038,125,AB4,RMSE,1.2412219904465014
linear,2038,125,AB4,MAE,0.9790742348370625
linear,2038,125,AB4,DA,0.4789156626506024
linear,2038,125,AB5,RMSE,1.1968543968819993
linear,2038,125,AB5,MAE,0.9338061316850012
linear,2038,125,AB5,DA,0.5873493975903614
linear,2039,125,MPTE,RMSE,1.179858459311289
linear,2039,125,MPTE,MAE,0.9479687445304504
linear,2039,125,MPTE,DA,0.6024096385542169
linear,2039,125,AR,RMSE,1.2904152854996425
linear,2039,125,AR,MAE,1.0334451304714352
linear,2039,125,AR,DA,0.045180722891566265
linear,2039,125,MIDAS,RMSE,1.237310540118228
linear,2039,125,MIDAS,MAE,1.011890214878728
linear,2039,125,MIDAS,DA,0.5783132530120482
linear,2039,125,AB1,RMSE,1.1135563790762515
linear,2039,125,AB1,MAE,0.8819898560487344
linear,2039,125,AB1,DA,0.6536144578313253
linear,2039,125,AB2,RMSE,1.1671407165722862
linear,2039,125,AB2,MAE,0.9374362408063722
linear,2039,125,AB2,DA,0.6114457831325302
linear,2039,125,AB3,RMSE,1.109135257584064
linear,2039,125,AB3,MAE,0.8887426417642608
linear,2039,125,AB3,DA,0.6385542168674698
linear,2039,125,AB4,RMSE,1.2879903034114126
linear,2039,125,AB4,MAE,1.0288292775932277
linear,2039,125,AB4,DA,0.5753012048192772
linear,2039,125,AB5,RMSE,1.1157913916351527
linear,2039,125,AB5,MAE,0.893297588642859
linear,2039,125,AB5,DA,0.6385542168674698
linear,2040,125,MPTE,RMSE,1.2204625409084837
linear,2040,125,MPTE,MAE,0.9654114249233574
linear,2040,125,MPTE,DA,0.6746987951807228
linear,2040,125,AR,RMSE,1.3549557490137736
linear,2040,125,AR,MAE,1.0616953455274099
linear,2040,125,AR,DA,0.21987951807228914
linear,2040,125,MIDAS,RMSE,1.2469611139062005
linear,2040,125,MIDAS,MAE,0.9902132225518115
linear,2040,125,MIDAS,DA,0.677710843373494
linear,2040,125,AB1,RMSE,1.154102215768962
linear,2040,125,AB1,MAE,0.9214409891809168
linear,2040,125,AB1,DA,0.7168674698795181
linear,2040,125,AB2,RMSE,1.2155224736460999
linear,2040,125,AB2,MAE,0.9612094710429058
linear,2040,125,AB2,DA,0.7168674698795181
linear,2040,125,AB3,RMSE,1.1698702743639904
linear,2040,125,AB3,MAE,0.921058597526496
linear,2040,125,AB3,DA,0.7168674698795181
linear,2040,125,AB4,RMSE,1.308736492270114
linear,2040,125,AB4,MAE,1.030146690496327
linear,2040,125,AB4,DA,0.7108433734939759
linear,2040,125,AB5,RMSE,1.1892551180905933
linear,2040,125,AB5,MAE,0.9383697404551375
linear,2040,125,AB5,DA,0.7168674698795181
linear,2041,125,MPTE,RMSE,1.3016560106218655
linear,2041,125,MPTE,MAE,1.0017651258899236
linear,2041,125,MPTE,DA,0.608433734939759
linear,2041,125,AR,RMSE,1.816371536901443
linear,2041,125,AR,MAE,1.4207175326883132
linear,2041,125,AR,DA,0.18072289156626506
linear,2041,125,MIDAS,RMSE,1.4088208661222281
linear,2041,125,MIDAS,MAE,1.1001343790284202
linear,2041,125,MIDAS,DA,0.5632530120481928
linear,2041,125,AB1,RMSE,1.35923137014958
linear,2041,125,AB1,MAE,1.0331911413500485
linear,2041,125,AB1,DA,0.6024096385542169
linear,2041,125,AB2,RMSE,1.3963524680445953
linear,2041,125,AB2,MAE,1.0854458783420735
linear,2041,125,AB2,DA,0.608433734939759
linear,2041,125,AB3,RMSE,1.3096272096779458
linear,2041,125,AB3,MAE,1.011128083819664
linear,2041,125,AB3,DA,0.641566265060241
linear,2041,125,AB4,RMSE,1.59289321376599
linear,2041,125,AB4,MAE,1.2424743890251537
linear,2041,125,AB4,DA,0.49096385542168675
linear,2041,125,AB5,RMSE,1.4502820889863053
linear,2041,125,AB5,MAE,1.1380218242274622
linear,2041,125,AB5,DA,0.6114457831325302
linear,2042,125,MPTE,RMSE,1.1935259468269985
linear,2042,125,MPTE,MAE,0.9636199509432353
linear,2042,125,MPTE,DA,0.5090361445783133
linear,2042,125,AR,RMSE,1.2598023254862178
linear,2042,125,AR,MAE,1.0059764864467127
linear,2042,125,AR,DA,0.024096385542168676
linear,2042,125,MIDAS,RMSE,1.2970414039147047
linear,2042,125,MIDAS,MAE,1.0348080448948451
linear,2042,125,MIDAS,DA,0.5120481927710844
linear,2042,125,AB1,RMSE,1.2091731398563876
linear,2042,125,AB1,MAE,0.9595314933573588
linear,2042,125,AB1,DA,0.5783132530120482
linear,2042,125,AB2,RMSE,1.2209666585068448
linear,2042,125,AB2,MAE,0.979158296768803
linear,2042,125,AB2,DA,0.5692771084337349
linear,2042,125,AB3,RMSE,1.2561268085722221
linear,2042,125,AB3,MAE,1.0035091452845604
linear,2042,125,AB3,DA,0.5391566265060241
linear,2042,125,AB4,RMSE,1.241139647137822
linear,2042,125,AB4,MAE,0.9951105903364957
linear,2042,125,AB4,DA,0.4939759036144578
linear,2042,125,AB5,RMSE,1.1961720444611847
linear,2042,125,AB5,MAE,0.9512425874091321
linear,2042,125,AB5,DA,0.4879518072289157
linear,2044,125,MPTE,RMSE,1.2703372334883827
linear,2044,125,MPTE,MAE,0.9867833811542334
linear,2044,125,MPTE,DA,0.4819277108433735
linear,2044,125,AR,RMSE,1.2720078152620988
linear,2044,125,AR,MAE,0.988202317787562
linear,2044,125,AR,DA,0.045180722891566265
linear,2044,125,MIDAS,RMSE,1.2456559293350382
linear,2044,125,MIDAS,MAE,0.9783030614268039
linear,2044,125,MIDAS,DA,0.5993975903614458
linear,2044,125,AB1,RMSE,1.2696828503395836
linear,2044,125,AB1,MAE,0.9867050705012047
linear,2044,125,AB1,DA,0.5090361445783133
linear,2044,125,AB2,RMSE,1.2719110071284392
linear,2044,125,AB2,MAE,0.9911024356529845
linear,2044,125,AB2,DA,0.4939759036144578
linear,2044,125,AB3,RMSE,1.2688356858111396
linear,2044,125,AB3,MAE,0.9864960513916675
linear,2044,125,AB3,DA,0.6867469879518072
linear,2044,125,AB4,RMSE,1.269738499661839
linear,2044,125,AB4,MAE,0.9872568569899295
linear,2044,125,AB4,DA,0.49096385542168675
linear,2044,125,AB5,RMSE,1.2676326364636912
linear,2044,125,AB5,MAE,0.9842237072770771
linear,2044,125,AB5,DA,0.6686746987951807
linear,2045,125,MPTE,RMSE,1.171796299789973
linear,2045,125,MPTE,MAE,0.9554594372138585
linear,2045,125,MPTE,DA,0.677710843373494
linear,2045,125,AR,RMSE,1.303953749638278
linear,2045,125,AR,MAE,1.0508843588915537
linear,2045,125,AR,DA,0.06626506024096386
linear,2045,125,MIDAS,RMSE,1.212983778957344
linear,2045,125,MIDAS,MAE,0.9659685413623621
linear,2045,125,MIDAS,DA,0.608433734939759
linear,2045,125,AB1,RMSE,1.1907241471153007
linear,2045,125,AB1,MAE,0.9605252182543219
linear,2045,125,AB1,DA,0.7289156626506024
linear,2045,125,AB2,RMSE,1.1870594962264713
linear,2045,125,AB2,MAE,0.9583070876320643
linear,2045,125,AB2,DA,0.713855421686747
linear,2045,125,AB3,RMSE,1.17049521098145
linear,2045,125,AB3,MAE,0.9391052904801782
linear,2045,125,AB3,DA,0.7259036144578314
linear,2045,125,AB4,RMSE,1.2586536270701985
linear,2045,125,AB4,MAE,1.0160386677396598
linear,2045,125,AB4,DA,0.6626506024096386
linear,2045,125,AB5,RMSE,1.1748470308357353
linear,2045,125,AB5,MAE,0.9555227814685616
linear,2045,125,AB5,DA,0.7259036144578314
linear,2046,125,MPTE,RMSE,1.200984772929464
linear,2046,125,MPTE,MAE,0.97289084384311
linear,2046,125,MPTE,DA,0.677710843373494
